event_id,event_date,event_title,location_description,ner_state,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,longitude,latitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,temperature_c,soil_water_layer_1,soil_water_layer_2,surface_pressure_hpa
4434,2012-06-25 18:00:00,"Sonaighuli area near Kahilipara, Guwahati City, Assam","Sonaighuli area near Kahilipara, Guwahati City, Assam",Assam,landslide,downpour,large,unknown,1.0,,91.7369,26.1049,647.2974419593811,2124.239504337311,4690.452545881271,25.337091064453148,0.4939359128475189,0.480804443359375,971.8778125
4446,2012-07-05 00:00:00,"Tuting, Upper Siang , Arunachal Pradesh","Tuting, Upper Siang , Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,large,unknown,,,94.8885,28.9986,823.5083818435669,1918.8580811023712,2652.0782113075256,18.297052001953148,0.428698867559433,0.42917823791503906,828.024921875
4552,2012-09-14 00:00:00,"Takdah, West Bengal","Takdah, West Bengal",Sikkim,landslide,downpour,medium,unknown,,,88.3603,27.0377,1044.9186563491821,2140.494167804718,2483.298882842064,20.262017822265648,0.4255892336368561,0.4258003234863281,888.5103125
4556,2012-09-16 00:00:00,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk","Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk",Sikkim,landslide,downpour,medium,unknown,,,88.3651,27.1675,745.7249760627747,2619.3565726280212,4086.5880250930786,19.659295654296898,0.4343598783016205,0.4340629577636719,874.558359375
4570,2012-09-19 00:00:00, Arunachal Pradesh , Arunachal Pradesh ,Arunachal Pradesh,landslide,downpour,medium,unknown,,,95.2253,27.8458,736.375629901886,1551.587462425232,2567.633330821991,24.409234619140648,0.4704659879207611,0.49823126196861267,985.943125
4610,2012-11-11 00:00:00,"Dapchhuah, Mamit, Mizoram","Dapchhuah, Mamit, Mizoram",Mizoram,landslide,downpour,medium,unknown,4.0,,92.5217,23.7705,2.317926147952676,5.502913842065027,542.6518365238735,19.653192138671898,0.362866073846817,0.3692900240421295,961.513125
4757,2013-02-18 00:00:00,"East Siang, Arunachal Pradesh","East Siang, Arunachal Pradesh",Arunachal Pradesh,landslide,rain,medium,unknown,3.0,2.0,95.1645,28.1193,238.33969235420227,414.47208635509014,428.0509015188727,12.950646972656273,0.39341163635253906,0.2913176119327545,926.635703125
4798,2013-04-07 00:00:00,"Dibang Valley, Arunachal Pradesh","Dibang Valley, Arunachal Pradesh",Arunachal Pradesh,landslide,rain,medium,unknown,,,96.1509,28.8254,31.201383098959923,545.4546865075827,1245.2860716730356,0.04985961914064774,0.4183311462402344,0.41893959045410156,682.16109375
4845,2013-05-07 00:00:00,"Kolasib, Saiha, Mizoram,","Kolasib, Saiha, Mizoram,",Mizoram,mudslide,rain,medium,unknown,,,92.6755,24.2315,664.5793318748474,1007.4714124202728,1319.7744265198708,22.853570556640648,0.4244143068790436,0.4140408933162689,973.421328125
4848,2013-05-08 00:00:00,"Purba Simna, Tripura","Purba Simna, Tripura",Tripura,landslide,rain,medium,unknown,1.0,,91.4663,24.0896,843.4969782829285,2612.0495796203613,4900.163682177663,23.266046142578148,0.4288806915283203,0.4293498992919922,1000.4565625
4860,2013-05-11 00:00:00,"Boragaon, North Guwahati, Guwahati, Assam,","Boragaon, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,,91.6906,26.1016,115.43354392051697,403.9637893438339,718.962486833334,24.176324462890648,0.483929306268692,0.4923623502254486,980.188359375
4859,2013-05-11 00:00:00,"Sarania Hills, North Guwahati, Guwahati, Assam,","Sarania Hills, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,1.0,91.7599,26.1771,120.2905923128128,451.6031891107559,764.0434131026268,24.620721435546898,0.4814999997615814,0.49449095129966736,993.983359375
4858,2013-05-11 09:00:00,"Nursery, North Guwahati, Guwahati, Assam,","Nursery, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,,91.7138,26.1662,137.78656721115112,431.40909075737,737.573379650712,24.665826416015648,0.4887580871582031,0.4981587827205658,995.380859375
4857,2013-05-11 09:00:00,"Laipuitland , Aizawl, Mizoram","Laipuitland , Aizawl, Mizoram",Mizoram,landslide,rain,large,unknown,15.0,,92.7175,23.7281,107.33494162559509,340.7026678323746,1110.40860414505,24.139215087890648,0.39566293358802795,0.3850574493408203,941.19625
4861,2013-05-12 00:00:00,"Khongsang, Tamenglong, Manipur,","Khongsang, Tamenglong, Manipur,",Assam,mudslide,rain,medium,unknown,,,93.4946,24.9926,151.8993377685547,2777.7931690216064,6962.318897247314,22.390283203125023,0.4211463928222656,0.4233621060848236,931.622265625
4892,2013-06-01 00:00:00,Upper Subansiri,Upper Subansiri,Arunachal Pradesh,landslide,downpour,large,unknown,,,94.25,27.8776,197.6781040430069,868.2567328214645,1630.5454894900322,21.820672607421898,0.42318153381347656,0.4246807098388672,920.772265625
4906,2013-06-07 00:00:00,"Helipong-Chessore Road, Nagaland","Helipong-Chessore Road, Nagaland",Nagaland,landslide,unknown,medium,unknown,,,94.7499,26.0977,198.32581281661987,561.6632103919983,869.7045557200909,19.144952392578148,0.4713706970214844,0.48135438561439514,824.371640625
4905,2013-06-07 00:00:00,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland","Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",Nagaland,landslide,unknown,medium,unknown,,,94.7031,26.0977,198.32581281661987,561.6632103919983,869.7045557200909,19.144952392578148,0.4713706970214844,0.48135438561439514,824.371640625
4908,2013-06-08 17:00:00,"15 Km From Gangtok, Himalayans","15 Km From Gangtok, Himalayans",Sikkim,landslide,downpour,medium,unknown,0.0,,88.708,27.3721,351.49750113487244,964.9918079376221,1728.9095520973206,13.134149169921898,0.4283383786678314,0.4299653470516205,707.452578125
4990,2013-06-27 23:00:00,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",Sikkim,landslide,downpour,medium,unknown,0.0,,88.7628,27.3765,477.18101739883423,1652.5574922561646,3160.079598426819,9.249688720703148,0.42580413818359375,0.42658042907714844,635.929375
5005,2013-07-01 00:00:00,"Walo Ward, Mon Town, Wokha District, Nagaland","Walo Ward, Mon Town, Wokha District, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,95.029,26.72,227.22698748111725,841.2496149539948,1934.4086349010468,24.913385009765648,0.4775930941104889,0.4824085235595703,926.422265625
5006,2013-07-01 00:00:00,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road","Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",Nagaland,landslide,downpour,medium,unknown,0.0,,94.3864,26.1147,189.83612954616547,689.4566267728806,1604.63048517704,24.499261474609398,0.4945761263370514,0.46826043725013733,917.882265625
5087,2013-07-12 00:00:00,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,94.1139,25.6269,415.74203968048096,687.9843175411224,1356.5676137804985,18.572930908203148,0.4922758638858795,0.49845123291015625,827.043203125
5084,2013-07-12 23:00:00,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland","National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,94.1167,25.616,415.74203968048096,687.9843175411224,1356.5676137804985,18.572930908203148,0.4922758638858795,0.49845123291015625,827.043203125
5107,2013-07-15 00:00:00,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland",Nagaland,landslide,rain,medium,unknown,0.0,,94.1139,25.6269,180.22680282592773,528.7278890609741,1305.2209466695786,20.089593505859398,0.474194198846817,0.4919567108154297,825.1415625
5123,2013-07-17 00:00:00,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima","National Highway 2 Near Meriema Village, 10 Km Away From Kohima",Nagaland,mudslide,rain,medium,unknown,0.0,,94.0885,25.7131,119.85684931278229,1253.5623461008072,2202.3276537656784,21.833398437500023,0.4990571439266205,0.4989961087703705,863.927890625
5122,2013-07-17 00:00:00,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland","National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",Nagaland,mudslide,rain,medium,unknown,0.0,,93.9413,25.7658,62.753841280937195,1112.5758737325668,1709.546186029911,25.305810546875023,0.4802513122558594,0.4634030759334564,934.485
5250,2013-08-01 00:00:00,"Polo River At Polosang, Arunachal Pradesh","Polo River At Polosang, Arunachal Pradesh",Arunachal Pradesh,mudslide,rain,medium,unknown,,,93.0515,27.8837,186.9220733642578,405.4790958762169,1346.1774811148643,16.111444091796898,0.42034658789634705,0.419482558965683,754.658203125
5269,2013-08-04 00:00:00,"Tizu, Nagaland","Tizu, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5234,25.8376,91.9957160949707,270.63434943556786,463.70026376098394,21.438165283203148,0.48847898840904236,0.48138427734375,842.1278125
5275,2013-08-04 00:00:00,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.6055,26.1498,134.9819153547287,486.68836802244186,973.1276631355286,20.867120361328148,0.4969698488712311,0.4943714141845703,838.951953125
5272,2013-08-04 00:00:00,"Longsa, Nagaland","Longsa, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.5438,26.2083,115.29041826725006,414.0557646751404,965.4417708516121,23.673913574218773,0.49358049035072327,0.4936186373233795,894.896015625
5271,2013-08-04 00:00:00,"Nanga, Nagaland","Nanga, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5808,26.284,153.02446484565735,484.14330184459686,1221.0216522216797,23.416345214843773,0.4856986999511719,0.4973583221435547,889.926015625
5268,2013-08-04 00:00:00,"Zunheboto, Nagaland","Zunheboto, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5163,26.0137,88.24130892753601,346.70449793338776,643.5313746333122,22.506036376953148,0.48615264892578125,0.47514596581459045,871.3403125
5270,2013-08-04 00:00:00,"Phizo, Nagaland","Phizo, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.4619,26.0481,88.24130892753601,346.70449793338776,643.5313746333122,22.506036376953148,0.48615264892578125,0.47514596581459045,871.3403125
5274,2013-08-04 00:00:00,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.564,26.0838,134.9819153547287,486.68836802244186,973.1276631355286,20.867120361328148,0.4969698488712311,0.4943714141845703,838.951953125
5273,2013-08-04 00:00:00,"Zhekuto, Nagaland","Zhekuto, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.5497,26.1807,115.29041826725006,414.0557646751404,965.4417708516121,23.673913574218773,0.49358049035072327,0.4936186373233795,894.896015625
5300,2013-08-09 00:00:00,"Senapati, Manipur","Senapati, Manipur",Nagaland,landslide,downpour,large,unknown,,,94.0441,25.318,96.4016243815422,465.6166806817055,1969.826452434063,19.952905273437523,0.42213693261146545,0.42066383361816406,858.248125
5312,2013-08-11 23:00:00,Kangtsung Village,Kangtsung Village,Assam,landslide,downpour,very_large,unknown,0.0,,94.693,26.7103,246.78218364715576,540.1633381843567,1481.3680797815323,24.601556396484398,0.4756380617618561,0.4875265657901764,953.45625
5427,2013-08-15 00:00:00,"Koide Government High School, Senapati, Manipur","Koide Government High School, Senapati, Manipur",Nagaland,landslide,downpour,medium,unknown,,,94.1884,25.3833,136.58034801483154,660.5852693319321,2003.7923008203506,19.997094726562523,0.44896888732910156,0.48852983117103577,845.728828125
5337,2013-08-16 00:00:00,"Yakshu, Nagaland","Yakshu, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.9731,26.4205,207.10325241088867,492.2391176223755,1384.9354088306427,20.454217529296898,0.4259357452392578,0.42700958251953125,855.449296875
5338,2013-08-16 00:00:00,"Longlem, Nagaland","Longlem, Nagaland",Assam,landslide,rain,medium,unknown,,,94.9275,26.8727,87.23828196525574,350.7704697549343,1063.408773392439,26.899285888671898,0.44630685448646545,0.4562136232852936,975.802890625
5336,2013-08-16 00:00:00,"Tobu, Nagaland","Tobu, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.9439,26.3897,172.3884791135788,582.1204334497452,1690.2138590812683,21.732934570312523,0.44462522864341736,0.46116065979003906,881.07625
5343,2013-08-17 23:00:00,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,Assam,landslide,continuous_rain,medium,unknown,,,93.4341,24.7625,161.73920035362244,434.8837360739708,953.4618705511093,23.257897949218773,0.42290177941322327,0.4218177795410156,932.318359375
5421,2013-08-30 00:00:00,"Yakshu, Nagaland","Yakshu, Nagaland",Nagaland,mudslide,unknown,medium,unknown,,,94.9731,26.4205,126.10259652137756,403.777077794075,1246.3263720273972,20.736993408203148,0.4193318784236908,0.4197807312011719,857.067578125
5430,2013-09-01 00:00:00,"Tamenglong- Khongsang Road, Manipur","Tamenglong- Khongsang Road, Manipur",Manipur,mudslide,continuous_rain,medium,unknown,0.0,,93.487,24.9037,55.51023781299591,124.94473159313202,1168.9484044909477,24.504388427734398,0.40129217505455017,0.39966902136802673,941.201484375
5431,2013-09-01 00:00:00,"Tamenglong, Manipur","Tamenglong, Manipur",Assam,mudslide,continuous_rain,medium,unknown,0.0,,93.5063,24.9829,58.15989151597023,135.49942895770073,1145.854726433754,24.049615478515648,0.40058770775794983,0.39864668250083923,931.296484375
5429,2013-09-01 18:00:00,Tamabong Village In Sikkim State,Tamabong Village In Sikkim State,Sikkim,landslide,downpour,medium,unknown,5.0,,88.2426,27.3425,573.3753442764282,843.0556803941727,1768.9556926488876,17.728570556640648,0.4277922213077545,0.42617225646972656,809.348515625
5442,2013-09-02 00:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,downpour,large,unknown,,,93.7525,27.1614,189.55065310001373,562.207967042923,1023.1568291783333,24.420465087890648,0.42529168725013733,0.428997665643692,953.426640625
5441,2013-09-02 00:00:00,"Gosang Village Under Jengging Circle, Arunachal Pradesh","Gosang Village Under Jengging Circle, Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,large,unknown,,,94.9829,28.611,671.7022061347961,1265.8893316984177,2350.4844307899475,19.901605224609398,0.4285545349121094,0.42847123742103577,864.347109375
5476,2013-09-07 15:00:00,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),Sikkim,landslide,rain,medium,unknown,0.0,,88.7323,27.3736,43.26741769909859,646.969635039568,2484.637040644884,11.561517333984398,0.40395864844322205,0.4096794128417969,710.990078125
5552,2013-09-24 00:00:00,"Ukhrul, Manipur","Ukhrul, Manipur",Manipur,landslide,unknown,medium,unknown,,,94.3619,25.0985,106.64628446102142,159.92115065455437,400.58245323598385,20.271112060546898,0.40233421325683594,0.39408811926841736,841.742890625
5575,2013-10-05 23:00:00,"Chiechama, Nagaland","Chiechama, Nagaland",Nagaland,mudslide,continuous_rain,medium,unknown,0.0,,94.1497,25.8266,448.7433433532715,786.0217094421387,1019.0721764229238,20.591455078125023,0.4847221374511719,0.47884050011634827,908.708125
5584,2013-10-06 00:00:00,"Nilachal Hill, Guwahati, Assam","Nilachal Hill, Guwahati, Assam",Assam,landslide,downpour,medium,unknown,0.0,,91.7049,26.1665,370.4261779785156,701.598048210144,884.6769161173142,23.762322998046898,0.4701773226261139,0.49607720971107483,1000.43125
5582,2013-10-06 12:45:00,"Batahguli, Guwahati, Assam","Batahguli, Guwahati, Assam",Assam,landslide,downpour,medium,unknown,1.0,,91.8383,26.1309,440.7777786254883,868.4998750686646,1099.6414326364174,23.194696044921898,0.4977741241455078,0.49567732214927673,987.4475
5603,2013-10-13 19:30:00,"Tusom, Manipur","Tusom, Manipur",Manipur,mudslide,downpour,medium,unknown,0.0,,94.6024,25.426,9.080097079277039,14.062063395613222,472.50764983436966,19.607415771484398,0.3699887692928314,0.37772879004478455,862.713515625
6015,2014-05-08 00:00:00,Lohit District of Arunachal Pradesh,Lohit District of Arunachal Pradesh,Arunachal Pradesh,mudslide,rain,medium,above_road,0.0,0.0,96.174,27.9032,798.6445426940918,1183.2582168281078,1378.8493303582072,20.237420654296898,0.486218124628067,0.4901765286922455,967.189609375
6016,2014-05-09 23:00:00,"Satgarakul Village, Karimganj, Assam State","Satgarakul Village, Karimganj, Assam State",Assam,landslide,rain,small,unknown,7.0,0.0,92.3576,24.8669,711.5383744239807,1898.2565999031067,2289.2405837774277,23.782739257812523,0.47859254479408264,0.4983297884464264,995.875859375
6105,2014-06-26 23:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,continuous_rain,medium,above_road,0.0,0.0,95.3429,28.9205,177.19927430152893,724.9113917350769,2365.865409374237,13.878961181640648,0.4240811765193939,0.425140380859375,706.238515625
6106,2014-06-26 23:00:00,Narakasur,Narakasur,Assam,landslide,continuous_rain,small,unknown,3.0,0.0,91.7645,26.1407,254.66859340667725,378.7127882242203,2909.393325448036,27.424310302734398,0.48607954382896423,0.48511186242103577,981.235625
6107,2014-06-26 23:00:00,Bamunimaidam,Bamunimaidam,Assam,landslide,continuous_rain,small,unknown,1.0,0.0,91.7896,26.1844,274.38196539878845,402.9702991247177,2679.137244820595,28.029595947265648,0.47937455773353577,0.491485595703125,992.547265625
6110,2014-06-27 00:00:00,"Bhangagarh, Assam","Bhangagarh, Assam",Assam,landslide,rain,small,unknown,3.0,0.0,91.7697,26.1619,118.22269856929779,456.3787952065468,2390.470564365387,27.334008789062523,0.4755032956600189,0.4841531217098236,994.197890625
6112,2014-06-28 09:00:00,"Kharghuli Hills, Assam","Kharghuli Hills, Assam",Assam,landslide,rain,medium,unknown,0.0,0.0,91.7652,26.1964,83.16893875598907,475.7736027240753,1716.8496996164322,26.997613525390648,0.4648641049861908,0.45098304748535156,992.110625
6143,2014-07-14 18:00:00,"Zembabawk, Aizawl","Zembabawk, Aizawl",Mizoram,landslide,downpour,medium,unknown,1.0,2.0,92.7463,23.7327,219.5325791835785,918.5638427734375,1317.0425724238157,24.658868408203148,0.42384910583496094,0.4249826967716217,938.395859375
6513,2014-08-14 23:00:00,Sabroom,Sabroom,Tripura,mudslide,downpour,medium,unknown,3.0,0.0,91.7174,23.0137,149.6262550354004,548.7353205680847,1263.5818123817444,25.772515869140648,0.4681129455566406,0.47484269738197327,999.938203125
6200,2014-08-17 00:00:00,Arunachal Pradesh/Itanagar,Arunachal Pradesh/Itanagar,Arunachal Pradesh,landslide,downpour,large,unknown,0.0,0.0,93.6086,27.0869,100.47413408756256,862.4704629182816,5068.872947245836,24.420831298828148,0.4889577329158783,0.4934794008731842,945.330234375
6331,2014-09-08 00:00:00,Kiphire-Seyochung road near Yangzitong village,Kiphire-Seyochung road near Yangzitong village,Nagaland,mudslide,unknown,medium,unknown,0.0,0.0,94.6279,25.9466,67.9258406162262,231.07942193746567,455.78790828585625,18.756463623046898,0.4981314241886139,0.4928321838378906,820.609921875
6291,2014-09-21 00:00:00,National Highway 51,National Highway 51,Meghalaya,landslide,continuous_rain,large,unknown,0.0,0.0,90.3852,25.7354,165.78899323940277,685.271754860878,1269.7817496955395,23.868157958984398,0.46766218543052673,0.48816999793052673,965.715
6286,2014-09-22 00:00:00,Garchuk,Garchuk,Assam,landslide,rain,small,unknown,0.0,0.0,91.7082,26.1044,534.6599817276001,1593.7570929527283,1964.279230684042,24.027642822265648,0.47540220618247986,0.491229385137558,981.0796875
6282,2014-09-22 00:00:00,Lalmati,Lalmati,Assam,landslide,rain,small,urban,1.0,0.0,91.7747,26.1097,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.47714486718177795,0.4949054718017578,983.325078125
6287,2014-09-22 00:00:00,Dhirenpara,Dhirenpara,Assam,landslide,rain,small,unknown,0.0,0.0,91.7056,26.1295,534.6599817276001,1593.7570929527283,1964.279230684042,24.027642822265648,0.47540220618247986,0.491229385137558,981.0796875
6289,2014-09-22 00:00:00,Pamohi,Pamohi,Assam,landslide,rain,small,unknown,0.0,0.0,91.6849,26.1001,534.6599817276001,1593.7570929527283,1964.279230684042,24.027642822265648,0.47540220618247986,0.491229385137558,981.0796875
6283,2014-09-22 00:00:00,Dakhingaon,Dakhingaon,Assam,landslide,rain,small,unknown,0.0,0.0,91.7548,26.1314,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.47714486718177795,0.4949054718017578,983.325078125
6285,2014-09-22 00:00:00,VIP Road,VIP Road,Assam,landslide,rain,small,above_road,0.0,0.0,91.8178,26.159,574.0694403648376,1648.0973958969116,2100.0069305300713,24.436273193359398,0.47815513610839844,0.49644914269447327,994.862578125
6288,2014-09-22 00:00:00,Noonmati,Noonmati,Assam,landslide,rain,small,unknown,0.0,0.0,91.7998,26.1985,574.0694403648376,1648.0973958969116,2100.0069305300713,24.436273193359398,0.47815513610839844,0.49644914269447327,994.862578125
6284,2014-09-22 00:00:00,Batahghuli,Batahghuli,Assam,landslide,rain,small,unknown,0.0,1.0,91.8342,26.1324,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.47714486718177795,0.4949054718017578,983.325078125
6292,2014-09-23 00:00:00,Hatsingimari,Hatsingimari,Assam,landslide,continuous_rain,small,unknown,1.0,0.0,89.9032,25.7238,63.33695352077484,655.1556438207626,1181.1736561357975,24.961297607421898,0.4063243865966797,0.4139442443847656,998.076640625
6290,2014-09-23 03:00:00,Mawbah under Mawprem area,Mawbah under Mawprem area,Meghalaya,landslide,continuous_rain,small,urban,8.0,1.0,91.8666,25.5772,1417.6970720291138,2675.6389439105988,3687.0806366205215,19.841729736328148,0.48279571533203125,0.501366913318634,875.34125
6213,2014-09-24 00:00:00,Meghalaya,Meghalaya,Meghalaya,landslide,continuous_rain,large,unknown,0.0,0.0,90.5763,25.8143,57.17790126800537,1081.689327955246,1892.8937390446663,24.389428710937523,0.46939340233802795,0.48418107628822327,980.556953125
6222,2014-10-01 11:00:00,Karsingsa block point,Karsingsa block point,Arunachal Pradesh,landslide,unknown,small,above_road,5.0,0.0,93.7706,27.1249,0.1807355583878234,22.73130558023695,656.9220959354425,26.120019531250023,0.3458010256290436,0.37218475341796875,994.4496875
6214,2014-10-05 17:45:00,Jorabat-Umiam route,Jorabat-Umiam route,Meghalaya,landslide,rain,medium,above_road,1.0,0.0,91.8587,25.9702,0.18974569684360176,36.094200928346254,141.73780581040774,25.237725830078148,0.4351278841495514,0.4457333981990814,965.863515625
6293,2014-10-20 00:00:00,South West Garo Hills,South West Garo Hills,Meghalaya,landslide,rain,medium,unknown,6.0,0.0,90.0896,25.5006,8.760960772633553,28.810661751776934,185.4796739644371,24.512719726562523,0.432666152715683,0.44282594323158264,1002.504296875
6775,2015-02-14 00:00:00,Kailashpur hill,Kailashpur hill,Assam,landslide,mining,small,mine,1.0,2.0,91.6469,26.1468,4.458107985556126,11.943715158849955,14.248937433876563,17.934777832031273,0.24968783557415009,0.2842623293399811,992.160234375
6786,2015-02-19 23:00:00,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",,Assam,landslide,mining,medium,mine,2.0,1.0,92.562,24.6108,15.62570407986641,16.23166773788398,46.25304946239339,20.298608398437523,0.13278262317180634,0.15386199951171875,1009.115
7591,2015-03-19 00:00:00,Ratacherra,Ratacherra,Assam,landslide,rain,small,unknown,0.0,0.0,92.4584,25.0318,0.1197621168103069,2.527294825995341,4.899323758763785,25.129937744140648,0.2555147707462311,0.27921995520591736,997.045625
7031,2015-05-24 00:00:00,"Bop, Sikkim","Bop, Sikkim",Sikkim,landslide,unknown,medium,above_road,0.0,0.0,88.6586,27.6163,100.62253475189209,487.9343956708908,972.6604111492634,4.908624267578148,0.42468133568763733,0.42589887976646423,663.844140625
6971,2015-06-09 00:00:00,"Itanagar, Arunachal Pradesh","Itanagar, Arunachal Pradesh",Arunachal Pradesh,landslide,continuous_rain,medium,above_road,2.0,2.0,93.816,27.0987,873.6685514450073,1790.3392314910889,2520.253911614418,24.245202636718773,0.4317595064640045,0.4330838620662689,986.578515625
6968,2015-06-13 00:00:00,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon","Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",Meghalaya,landslide,continuous_rain,medium,unknown,4.0,2.0,92.2121,25.463,640.3999328613281,4873.943567276001,6236.256152391434,20.083917236328148,0.4672609865665436,0.4895515441894531,871.1671875
6970,2015-06-16 00:00:00,Akonggre,Akonggre,Meghalaya,rock_fall,downpour,small,above_road,1.0,0.0,90.2191,25.5084,339.4484221935272,751.4449208974838,3824.406310915947,24.607232666015648,0.4622764587402344,0.49377885460853577,969.665390625
6969,2015-06-16 06:15:00,"Nakham Bazaar, Tura, Meghalaya","Nakham Bazaar, Tura, Meghalaya",Meghalaya,landslide,downpour,medium,urban,4.0,0.0,90.215,25.5114,339.4484221935272,751.4449208974838,3824.406310915947,24.607232666015648,0.4622764587402344,0.49377885460853577,969.665390625
6945,2015-06-19 00:00:00,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District","amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",Manipur,landslide,monsoon,medium,above_road,0.0,0.0,93.686,25.16,29.301021248102188,175.71242526173592,653.6363251507282,23.769586181640648,0.3997109830379486,0.403064101934433,901.94125
6963,2015-06-19 00:00:00,"Muanna locality, Mizoram","Muanna locality, Mizoram",Mizoram,landslide,rain,medium,natural_slope,0.0,0.0,92.7362,23.7131,145.29770612716675,245.6623800098896,732.5879968702793,25.089837646484398,0.4006989896297455,0.37743568420410156,939.278359375
6990,2015-06-24 00:00:00,"New Land (""""New Colony"""")","New Land (""""New Colony"""")",Nagaland,landslide,continuous_rain,medium,above_road,0.0,0.0,94.5466,26.0319,250.77372789382935,1066.0425126552582,1480.2729338407516,21.964868164062523,0.4435189664363861,0.46677079796791077,868.651640625
7138,2015-07-07 00:00:00,"NH-10, Sepi Jhora, Kalimpong","NH-10, Sepi Jhora, Kalimpong",Sikkim,landslide,continuous_rain,small,above_road,0.0,0.0,88.4397,27.0816,66.32230430841446,829.3205574154854,2526.265911757946,23.036248779296898,0.4059028625488281,0.4156900942325592,882.3809375
7214,2015-07-15 08:00:00,Type-IV Colony of Seppa in East Kameng,Type-IV Colony of Seppa in East Kameng,Arunachal Pradesh,landslide,monsoon,medium,urban,3.0,0.0,93.0385,27.36,1157.9715013504028,2155.4669737815857,2925.72795599699,21.661614990234398,0.4255434572696686,0.4269956052303314,889.528671875
7265,2015-07-22 00:00:00,Willong-Yangkhullen stretch,Willong-Yangkhullen stretch,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.9854,25.5007,312.35605478286743,1201.6023993492126,2410.9554290771484,18.354730224609398,0.43972525000572205,0.4412600100040436,828.108046875
7253,2015-07-22 00:00:00,Lakhipur,Lakhipur,Assam,landslide,continuous_rain,medium,urban,5.0,0.0,92.9974,24.7979,489.036500453949,1520.4152464866638,4184.454575181007,25.642724609375023,0.45693907141685486,0.48766645789146423,993.656796875
7267,2015-07-22 00:00:00,NH-2 between Senapati and Mao,NH-2 between Senapati and Mao,Manipur,landslide,continuous_rain,small,above_road,0.0,0.0,94.0926,25.3908,321.48855924606323,1031.2617123126984,2382.4956715106964,19.774163818359398,0.48257699608802795,0.493927001953125,861.641328125
